page_no,bid_number,detail_url,items,quantity,department,start_date,end_date,relevance,relevance_score,match_count,match_relevency,matches,matches_status,relevency_result,main_relevency_score,dept,ra_no,ra_url,Representation_json,Corrigendum_json
52,GEM/2025/B/6663112,https://bidplus.gem.gov.in/showbidDocument/8328206,L & T MAKE 2000 A 3P MDO TYPE ...,4,"Ministry of Defence
Department of Defence Production",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.13529819721011407,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5898366047847636,,GEM/2025/R/598020,https://bidplus.gem.gov.in/list-ra-schedules/8771357,,
52,GEM/2024/B/5584594,https://bidplus.gem.gov.in/showbidDocument/7112027,"DESIGN, SUPPLY, INSTALLATION &...",1,"PMO
Department of Atomic Energy",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.04216022809192399,0,0,[],No,1,0.552886623178369,,GEM/2025/R/598016,https://bidplus.gem.gov.in/showradocumentPdf/8771331,,
52,GEM/2025/B/6889255,https://bidplus.gem.gov.in/showbidDocument/8586368,Customized AMC/CMC for Pre-own...,18,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.028849740212258192,0,0,[],No,1,0.5724064359404224,,GEM/2025/R/598013,https://bidplus.gem.gov.in/showradocumentPdf/8771319,,
52,GEM/2025/B/6865088,https://bidplus.gem.gov.in/showbidDocument/8558873,Chain as per Drawing No: PM-21...,408,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 1:00 PM,01-01-2026 1:00 PM,0,0.23171247953587273,0,0,[],No,1,0.5914231382696918,,GEM/2025/R/597994,https://bidplus.gem.gov.in/showradocumentPdf/8771178,,
52,GEM/2025/B/6816082,https://bidplus.gem.gov.in/showbidDocument/8502582,Behind the Ear Hearing Aid (Di...,12,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.11808728529857533,0,0,[],No,1,0.5676880676463801,,GEM/2025/R/598043,https://bidplus.gem.gov.in/showradocumentPdf/8771509,,
52,GEM/2025/B/6927811,https://bidplus.gem.gov.in/showbidDocument/8630394,,2,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598042,https://bidplus.gem.gov.in/showradocumentPdf/8771498,,
53,GEM/2025/B/6457147,https://bidplus.gem.gov.in/showbidDocument/8094275,Caustic Soda for Bulk Supply a...,500,"Ministry of Coal
NEYVELI UTTAR PRADESH POWER Limited",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.12007090720135016,0,0,[],No,1,0.6058623477005376,,GEM/2025/R/598038,https://bidplus.gem.gov.in/showradocumentPdf/8771482,,
53,GEM/2025/B/6685079,https://bidplus.gem.gov.in/showbidDocument/8353046,,1,Medical Education Department Uttar Pradesh,30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598037,https://bidplus.gem.gov.in/showradocumentPdf/8771480,,
53,GEM/2025/B/7004513,https://bidplus.gem.gov.in/showbidDocument/8717693,Steel Almirah / Cabinets confo...,848,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.07360985178396692,0,0,[],No,1,0.568468058126457,,GEM/2025/R/598034,https://bidplus.gem.gov.in/showradocumentPdf/8771444,,
53,GEM/2025/B/6703663,https://bidplus.gem.gov.in/showbidDocument/8373973,"Dual Stub data Bus Coupler,Fou...",100,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.22015762704007955,0,0,[],No,1,0.5520978331500271,,GEM/2025/R/597996,https://bidplus.gem.gov.in/showradocumentPdf/8771181,,
53,GEM/2025/B/6939624,https://bidplus.gem.gov.in/showbidDocument/8643753,Facility Management Services -...,1,Home Department Uttar Pradesh,30-12-2025 1:00 PM,31-12-2025 1:00 PM,1,0.6373244522339908,0,0,[],No,1,0.5758064950161486,,GEM/2025/R/598009,https://bidplus.gem.gov.in/showradocumentPdf/8771217,,
53,GEM/2025/B/6802894,https://bidplus.gem.gov.in/showbidDocument/8487487,,200,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598008,https://bidplus.gem.gov.in/showradocumentPdf/8771216,,
53,GEM/2025/B/6987216,https://bidplus.gem.gov.in/showbidDocument/8698260,"Fountain,Flower Plants,Tiles,T...",2234,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.1756703494570749,0,0,[],No,1,0.5611915501542687,,GEM/2025/R/598006,https://bidplus.gem.gov.in/showradocumentPdf/8771210,,
53,GEM/2025/B/6595159,https://bidplus.gem.gov.in/showbidDocument/8250528,SOFC INTERCONNECT PLATES AS PE...,50,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.12491777403132258,0,0,[],No,1,0.5666584872067781,,GEM/2025/R/598004,https://bidplus.gem.gov.in/showradocumentPdf/8771205,,
53,GEM/2025/B/6992485,https://bidplus.gem.gov.in/showbidDocument/8704058,Clean coarse river sand confor...,11631,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.20127065329609303,0,0,[],No,1,0.5885515952840648,,GEM/2025/R/597995,https://bidplus.gem.gov.in/showradocumentPdf/8771180,,
53,GEM/2025/B/6783551,https://bidplus.gem.gov.in/showbidDocument/8465720,"Mixer,Microphone Cable XLR 20 ...",337,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.2563765531250915,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5646799450143459,,GEM/2025/R/597992,https://bidplus.gem.gov.in/showradocumentPdf/8771173,,
54,GEM/2025/B/6983398,https://bidplus.gem.gov.in/showbidDocument/8694031,,34,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/597991,https://bidplus.gem.gov.in/showradocumentPdf/8771172,,
54,GEM/2025/B/6743027,https://bidplus.gem.gov.in/showbidDocument/8419114,SUTLI BOMBLETS (FIRE CRACKERS)...,1550,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.13597117360832567,0,0,[],No,1,0.5867531202468672,,GEM/2025/R/597990,https://bidplus.gem.gov.in/showradocumentPdf/8771171,,
54,GEM/2025/B/6949107,https://bidplus.gem.gov.in/showbidDocument/8654515,FIRE PROXIMITY SUITS COMPLETE ...,9,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.09848498033776944,0,0,[],No,1,0.5567261957089694,,GEM/2025/R/597989,https://bidplus.gem.gov.in/showradocumentPdf/8771164,,
54,GEM/2025/B/6865088,https://bidplus.gem.gov.in/showbidDocument/8558873,Chain as per Drawing No: PM-21...,408,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 1:00 PM,01-01-2026 1:00 PM,0,0.23171247953587273,0,0,[],No,1,0.5914231382696918,,GEM/2025/R/597994,https://bidplus.gem.gov.in/showradocumentPdf/8771178,,
54,GEM/2025/B/6801328,https://bidplus.gem.gov.in/showbidDocument/8485699,"clinical cabinets,Soiled line...",13,"Ministry of Home Affairs
Central Armed Police Forces",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.11652095867240249,0,0,[],No,1,0.5818576255199109,,GEM/2025/R/598033,https://bidplus.gem.gov.in/list-ra-schedules/8771441,,
54,GEM/2025/B/6812567,https://bidplus.gem.gov.in/showbidDocument/8498621,Custom Bid for Services - Open...,1,"Ministry of Railways
Railways Public Sector Undertakings",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.05838392382591138,0,0,[],No,1,0.5811865428151725,,GEM/2025/R/598028,https://bidplus.gem.gov.in/showradocumentPdf/8771402,,
54,GEM/2025/B/6431796,https://bidplus.gem.gov.in/showbidDocument/8065455,Monthly Basis Cab and Taxi Hir...,1,"Ministry of Power
Contracts and Materials",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.04419739465516005,0,0,[],No,1,0.6102978025265599,CelQuant 5 plus Reagents,GEM/2025/R/598018,https://bidplus.gem.gov.in/showradocumentPdf/8771344,,
54,GEM/2025/B/6859356,https://bidplus.gem.gov.in/showbidDocument/8552238,Bearing (Make: SKF) part no 63...,5,"Ministry of Defence
Department of Defence",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.13962559025304386,0,0,[],No,1,0.6420145510650447,3-Part Hematology Analyzer,GEM/2025/R/597998,https://bidplus.gem.gov.in/showradocumentPdf/8771184,,
54,GEM/2025/B/7013133,https://bidplus.gem.gov.in/showbidDocument/8727334,Heat cure acrylic resin powder...,151,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.08822012449849742,0,0,[],No,1,0.590110876246912,,GEM/2025/R/598000,https://bidplus.gem.gov.in/showradocumentPdf/8771191,,
54,GEM/2025/B/6965218,https://bidplus.gem.gov.in/showbidDocument/8672894,,9,"Ministry of Home Affairs
Department of Home",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598001,https://bidplus.gem.gov.in/showradocumentPdf/8771193,,
55,GEM/2025/B/6862888,https://bidplus.gem.gov.in/showbidDocument/8556359,"Formal Shirts,Formal Pants,For...",345,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.15555763397777514,0,0,[],No,1,0.536529790365575,,GEM/2025/R/598005,https://bidplus.gem.gov.in/showradocumentPdf/8771206,,
55,GEM/2025/B/6775262,https://bidplus.gem.gov.in/showbidDocument/8456083,Electric Ceiling Type Fan (V3)...,600,"Ministry of Power
Bhakra Beas Managemet Board",30-12-2025 1:00 PM,01-01-2026 9:00 AM,0,0.06988360768615512,0,0,[],No,1,0.5252476071889921,,GEM/2025/R/598003,https://bidplus.gem.gov.in/showradocumentPdf/8771201,,
55,GEM/2025/B/6843653,https://bidplus.gem.gov.in/showbidDocument/8534136,"Solar Water Heater,Chimney,Coo...",255,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.08523478031135605,0,0,[],No,1,0.5397833167044056,,GEM/2025/R/598010,https://bidplus.gem.gov.in/showradocumentPdf/8771227,,
55,GEM/2025/B/6948412,https://bidplus.gem.gov.in/showbidDocument/8653703,Stitching and Tailoring Servic...,308,Home Department Gujarat,30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.14906814389686915,0,0,[],No,1,0.6331787386625368,CelQuant 5 plus Reagents,GEM/2025/R/598040,https://bidplus.gem.gov.in/showradocumentPdf/8771493,,
55,GEM/2025/B/6838859,https://bidplus.gem.gov.in/showbidDocument/8528687,,12000,"Ministry of Agriculture and Farmers Welfare
Department of Agriculture Cooperation and Farmers Welfare",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598019,https://bidplus.gem.gov.in/showradocumentPdf/8771351,,
55,GEM/2025/B/6768652,https://bidplus.gem.gov.in/showbidDocument/8448592,"PRESSURE GAUGE 0-400,GAUGE PRE...",37,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.3463005779810075,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6319121294145256,AQ 100 / 200 System Packs,GEM/2025/R/598052,https://bidplus.gem.gov.in/showradocumentPdf/8771592,,
55,GEM/2025/B/6656770,https://bidplus.gem.gov.in/showbidDocument/8321000,Semi Automatic Bio Chemistry A...,1,Health and Family Welfare Department Delhi,30-12-2025 1:00 PM,31-12-2025 4:00 PM,0,0.10290334764795042,3,72,"[{""phrase"": ""bio chemistry"", ""category"": ""Diagnostic"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""bio chemistry""}, {""phrase"": ""Semi Automatic Bio Chemistry Analyser"", ""category"": ""Diagnostic"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""automatic, bio, chemistry, semi""}, {""phrase"": ""chemistry analy"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.4796184649701458,Analyser,GEM/2025/R/598012,https://bidplus.gem.gov.in/showradocumentPdf/8771297,,
55,GEM/2025/B/6988644,https://bidplus.gem.gov.in/showbidDocument/8699824,Cement FOR POONCH location 43 ...,11069,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,1,0.5354692075871957,0,0,[],No,1,0.6153387165432614,,GEM/2025/R/598026,https://bidplus.gem.gov.in/showradocumentPdf/8771384,,
55,GEM/2025/B/6385200,https://bidplus.gem.gov.in/showbidDocument/8012827,MULTI TIER STORAGE RACK SYSTEM...,1,"Ministry of Defence
Department of Defence Production",30-12-2025 1:00 PM,02-01-2026 1:00 PM,0,0.23064007086660712,8,77,"[{""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 10 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""multi, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 12 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""multi, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 15 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""multi, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 5 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""multi, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 10mm*100mm Sleeve/Cannula & One 10mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""multi, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 12mm*100mm Sleeve/Cannula & One 12mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""multi, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 5mm*100mm Sleeve/Cannula & One 5mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""multi, system""}, {""phrase"": ""pcr system"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.6479667760921345,AQ 100 / 200 System Packs,GEM/2025/R/598057,https://bidplus.gem.gov.in/showradocumentPdf/8771619,,
55,GEM/2025/B/6865257,https://bidplus.gem.gov.in/showbidDocument/8559072,"Lenvatinib 4 mg Cap,Bosentan T...",415795,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 2:00 PM,0,0.11936220839073225,0,0,[],No,1,0.6101325006062329,,GEM/2025/R/598051,https://bidplus.gem.gov.in/list-ra-schedules/8771579,,
56,GEM/2025/B/6845123,https://bidplus.gem.gov.in/showbidDocument/8535799,Entry and Mid Level Laptop - N...,19,"Ministry of Labour and Employment
NA",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.03879198431482144,0,0,[],No,1,0.6420920335469501,CelQuant 5 plus Reagents,GEM/2025/R/598017,https://bidplus.gem.gov.in/showradocumentPdf/8771337,,
56,GEM/2025/B/6940574,https://bidplus.gem.gov.in/showbidDocument/8644812,Testing of Water Quality - Dri...,1,Narmada Water Resources Water Supply and Kalpsar Department Gujarat,30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.11161262032691203,0,0,[],No,1,0.6060951784992334,,GEM/2025/R/598027,https://bidplus.gem.gov.in/showradocumentPdf/8771401,,
56,GEM/2025/B/6453349,https://bidplus.gem.gov.in/showbidDocument/8090027,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 2:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/597988,https://bidplus.gem.gov.in/showradocumentPdf/8771159,,
56,GEM/2025/B/7002856,https://bidplus.gem.gov.in/showbidDocument/8715787,,630,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/597999,https://bidplus.gem.gov.in/showradocumentPdf/8771186,,
56,GEM/2025/B/6994526,https://bidplus.gem.gov.in/showbidDocument/8706351,"Chilly Powder Mirchi Powder,Tu...",851,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.14639343681329958,0,0,[],No,1,0.5968226174462894,,GEM/2025/R/598007,https://bidplus.gem.gov.in/showradocumentPdf/8771212,,
56,GEM/2025/B/6824800,https://bidplus.gem.gov.in/showbidDocument/8512492,,1,Medical Education Department Uttar Pradesh,30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598050,https://bidplus.gem.gov.in/showradocumentPdf/8771577,,
56,GEM/2025/B/6769704,https://bidplus.gem.gov.in/showbidDocument/8449809,"Windows Based Laptop,iOS Based...",36,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.05359607147265903,0,0,[],No,1,0.5210105770324411,,GEM/2025/R/598014,https://bidplus.gem.gov.in/list-ra-schedules/8771321,,
56,GEM/2025/B/6837857,https://bidplus.gem.gov.in/showbidDocument/8527529,3T full body MRI safe Single c...,220,"Ministry of Defence
Department of Defence",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.11148903752511038,0,0,[],No,1,0.590085350398934,,GEM/2025/R/598039,https://bidplus.gem.gov.in/list-ra-schedules/8771483,,
56,GEM/2025/B/6725612,https://bidplus.gem.gov.in/showbidDocument/8399104,"CABLE, ARM, 1.1KV, CU, 30C, 1....",2795,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.056003078219468753,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5377625012970055,,GEM/2025/R/598024,https://bidplus.gem.gov.in/showradocumentPdf/8771379,,
56,GEM/2025/B/6969428,https://bidplus.gem.gov.in/showbidDocument/8677613,Agricultural Trailer Complying...,2,Panchayats and Rural Housing Department Gujarat,30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.11784588016819658,0,0,[],No,1,0.5659936739709979,,GEM/2025/R/598031,https://bidplus.gem.gov.in/showradocumentPdf/8771431,,
57,GEM/2025/B/6718061,https://bidplus.gem.gov.in/showbidDocument/8390638,Common Proofed Canvas / Duck a...,37000,"Ministry of Home Affairs
Central Armed Police Forces",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.15079545523429372,0,0,[],No,1,0.5605986122525083,,GEM/2025/R/598032,https://bidplus.gem.gov.in/showradocumentPdf/8771437,,
57,GEM/2025/B/6723492,https://bidplus.gem.gov.in/showbidDocument/8396687,Common Proofed Canvas / Duck a...,30625,"Ministry of Home Affairs
Central Armed Police Forces",30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.15079545523429372,0,0,[],No,1,0.5605986122525083,,GEM/2025/R/598056,https://bidplus.gem.gov.in/showradocumentPdf/8771618,,
57,GEM/2025/B/6662335,https://bidplus.gem.gov.in/showbidDocument/8327354,Cluster Outsourcing for Mainte...,5,"Ministry of Communications
Department of Telecommunications (DOT)",30-12-2025 1:00 PM,31-12-2025 2:00 PM,0,0.11791282446357748,0,0,[],No,1,0.5462868978823502,,GEM/2025/R/598055,https://bidplus.gem.gov.in/list-ra-schedules/8771595,,
57,GEM/2025/B/6960049,https://bidplus.gem.gov.in/showbidDocument/8667068,,1,"Ministry of Power
Bhakra Beas Managemet Board",30-12-2025 1:00 PM,01-01-2026 9:00 AM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598011,https://bidplus.gem.gov.in/showradocumentPdf/8771230,,
57,GEM/2025/B/6816476,https://bidplus.gem.gov.in/showbidDocument/8503028,"Oint Tacrolimus 10gm tube,Olmi...",467050,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 1:00 PM,1,0.5892627550103123,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6001984141336436,,GEM/2025/R/598044,https://bidplus.gem.gov.in/list-ra-schedules/8771521,,
57,GEM/2025/B/6954486,https://bidplus.gem.gov.in/showbidDocument/8660879,DIFA 88 Pimecrolimus 1prcntge ...,13504,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 2:00 PM,0,0.19569130087543232,0,0,[],No,1,0.6068966097175678,,GEM/2025/R/598036,https://bidplus.gem.gov.in/list-ra-schedules/8771462,,
57,GEM/2025/B/6988308,https://bidplus.gem.gov.in/showbidDocument/8699460,"Writing Pens,Writing Pens,Glue...",144,Tourism Department Jammu and Kashmir,30-12-2025 1:00 PM,31-12-2025 1:00 PM,0,0.3022824990873054,5,100,"[{""phrase"": ""Self Adhesive Glue"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""glue""}, {""phrase"": ""Surgical Glue"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""glue""}, {""phrase"": ""TOPICAL SKIN Adhesive Glue (TUBE 0.5ML X 6)"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""glue""}, {""phrase"": ""TOPICAL SKIN Adhesive Glue (TUBE 1ML X 6)"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""glue""}, {""phrase"": ""Glue"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""Glue""}]",Yes,1,0.5417993698714578,,GEM/2025/R/598023,https://bidplus.gem.gov.in/showradocumentPdf/8771378,,
57,GEM/2025/B/6870129,https://bidplus.gem.gov.in/showbidDocument/8564577,"Formal Shirts,Formal Pants,For...",345,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 2:00 PM,0,0.15555763397777514,0,0,[],No,1,0.536529790365575,,GEM/2025/R/597997,https://bidplus.gem.gov.in/showradocumentPdf/8771182,,
57,GEM/2025/B/6442613,https://bidplus.gem.gov.in/showbidDocument/8077595,"Mebeverine HCl 135mg Tab,Tab L...",1603256,"Ministry of Defence
Department of Military Affairs",30-12-2025 1:00 PM,31-12-2025 2:00 PM,1,0.9181921943998094,0,0,[],No,1,0.6228140147719907,,GEM/2025/R/598045,https://bidplus.gem.gov.in/list-ra-schedules/8771528,,
57,GEM/2025/B/6935119,https://bidplus.gem.gov.in/showbidDocument/8638631,"HOSE-TU 40 4X280 DKL-DKL,BEACO...",461,"Ministry of Defence
Department of Military Affairs",30-12-2025 12:00 PM,31-12-2025 12:00 PM,0,0.21621352394354923,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6060894792736106,,GEM/2025/R/597918,https://bidplus.gem.gov.in/showradocumentPdf/8770778,,
58,GEM/2025/B/6953313,https://bidplus.gem.gov.in/showbidDocument/8659519,LV6/MT4 LP01-90-189 BATTERY 12...,7,"Ministry of Defence
Department of Military Affairs",30-12-2025 12:00 PM,31-12-2025 12:00 PM,0,0.16764272471751865,2,67,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}, {""phrase"": ""T4"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""T4""}]",Yes,1,0.5898129700088377,,GEM/2025/R/597944,https://bidplus.gem.gov.in/showradocumentPdf/8770892,,
58,GEM/2025/B/6975470,https://bidplus.gem.gov.in/showbidDocument/8684861,"A4 paper 1,A4 paper 2,A4 paper...",250,"Ministry of Defence
Department of Military Affairs",30-12-2025 12:00 PM,31-12-2025 2:00 PM,1,0.5079819482891047,0,0,[],No,1,0.5876371489959873,,GEM/2025/R/597942,https://bidplus.gem.gov.in/showradocumentPdf/8770885,,
58,GEM/2025/B/6901793,https://bidplus.gem.gov.in/showbidDocument/8600804,,11,"Ministry of Education
Department of Higher Education",30-12-2025 12:00 PM,31-12-2025 12:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/597938,https://bidplus.gem.gov.in/showradocumentPdf/8770866,,
58,GEM/2025/B/6983681,https://bidplus.gem.gov.in/showbidDocument/8694344,"Enamel, Synthetic, Exterior (A...",54,"Ministry of Defence
Department of Military Affairs",30-12-2025 12:00 PM,31-12-2025 12:00 PM,0,0.12009688062151612,0,0,[],No,1,0.5703406194362352,,GEM/2025/R/597933,https://bidplus.gem.gov.in/showradocumentPdf/8770849,,
58,GEM/2025/B/6897537,https://bidplus.gem.gov.in/showbidDocument/8595780,,33,Agriculture and Co-operation Department Gujarat,30-12-2025 12:00 PM,31-12-2025 12:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/597928,https://bidplus.gem.gov.in/showradocumentPdf/8770822,,
